,Bank Name,Job Title,URL (URL of the job posting),cluster1_tech_words.csv,cluster2_fintech_words.csv
0,Shows personal determination and resilience; is optimistic in changing circumstances,,,0,0
0,Continually seeks and learns from feedback,,,0,0
0,Â Is clear when explaining ideas and concepts to others - communication is structured,and impactful,and creates a credible impression,0,0
0,Â Involves the right people to ensure the best decisions are made in a timely manner,,,0,0
0,Challenges the status quo and questions current approaches where appropriate,,,0,0
0,Continually looks for contingency options and proactively adapts plans and priorities,,,0,0
0,Takes the initiative to create clarity when changing circumstances cause ambiguity,,,0,0
0,Translates and interprets AXP business strategies to clarify direction for self and/or team and to gauge impact on current plans,,,0,0
0,Knowledge/Skills:,,,0,0
0,,,,0,0
0,Strong work prioritization,and organizational skills,,0,0
0,Knowledge or awareness in information security,assurance,and/or other security best practices and principles.,0,0
0,Passion for learning,,,0,0
0,Technology Core Competencies:,,,0,0
0,,,,0,0
0,Adaptive Communication,,,0,0
0,Agile Practices,,,0,0
0,Industry and Company Knowledge,,,0,0
0,Organizational Change Management,,,0,0
0,Technical Acumen,,,0,0
0,Technology Industry Trends,,,0,0
0,Game Changers:,,,0,0
0,,,,0,0
0,Adaptability,,,0,0
0,Collaboration & Teamwork,,,0,0
0,Continuous Improvement,,,0,0
0,Courage,,,0,0
0,Curiosity,,,0,0
0,Â Ingenuity,,,0,0
0,Servant Leadership,,,0,0
0,Tenacity,,,0,0
0,Emerging Technologies,,,0,0
0,System/Platform Domain Knowledge,,,0,0
0,Business Risk Management,,,0,0
0,Information Security,,,0,0
0,Leadership:,,,0,0
0,,,,0,0
0,Analytical Thinking,,,0,0
0,Relationship Management,,,0,0
0,Business Case Development,,,0,0
0,Regulatory Compliance,,,0,0
0,Employment eligibility to work with American Express in the U.S. is required as the company will not pursue visa sponsorship for these positions.,,,0,0
0,ReqID: 19002179Schedule (Full-Time/Part-Time): Full-timeDate Posted: Feb 7," 3:29:17 PM""	Information Security Analyst	https://jobs.americanexpress.com/jobs/19002179?lang=en-us&previousLocale=en-US",,0,0
0,"American Express	""",,,0,0
0,Weâ€™re looking for a QA Engineer to work on mobile applications that will be used by tens of millions of American Express cardholders around the world. We want someone with strong technical skills and creativity. Should enjoy solving tough problems and working with new technologies. You should not be shy about sharing your ideas and be obsessive about user experience and high quality.,,,0,0
0,Youâ€™ll be part of the Mobile Engineering team whose mandate is to develop new products and platforms for American Express customers. Mobile Engineeringâ€™s aim is to build interactive experiences at all touch points of a consumer's journey whether before,or after the time of purchase.,,0,0
0,Youâ€™ll be working in a fast-paced environment with the stability of working for a Fortune 100 company. Your primary responsibilities will be to work on a small team of engineers developing mobile products. You should be familiar with modern software development methodologies and be able to dive deep and rapidly iterate on ideas despite ambiguity.,,,0,0
0,Responsibilities:,,,0,0
0,,,,0,0
0,Contribute in an agile team by driving user story analysis and feature grooming,,,0,0
0,Create and maintain automated tests running in a continuous integration environment.,,,0,0
0,Ensure excellent application usability through careful manual testing Â ,,,0,0
0,Collaborate with Product team,test and release high-quality features in the apps.,,0,0
0,Work closely with development team to iteratively test concurrently with feature development,,,0,0
0,Analyze and create end point mocks to aid in testing,,,0,0
0,Assists in estimation and assessment of feasibility of features,,,0,0
0,Follow and help cultivate consistent development best practices,,,0,0
0,Work closely with development team to iteratively test concurrently with feature developmentQualifications,,,0,0
0,,,,0,0
0,Experience writing automated tests and custom automation frameworks,,,0,0
0,3 years of technical experience in a software development organization with a Bachelorâ€™s or Masterâ€™s Degree in Science (preferably Computer Science,,,0,0
0,Has exposure to a variety of distributed infrastructure technologies and systems,,,0,0
0,,,,0,0
0,Excellent interpersonal and communication skills ,,,0,0
0,,,,0,0
0,Deals well with ambiguous/under defined problems; able to think abstractly,,,0,0
0,,,,0,0
0,Eagerness to work iteratively and collaboratively to build new software,,,0,0
0,,,,0,0
0,Experience with Swift and/or Functional programming is a plus ,,,0,0
0,,,,0,0
0,Experience with payments technology is a plusÂ ,,,0,0
0,Â ,,,0,0
0,Employment eligibility to work with American Express in the U.S. is required as the company will not pursue visa sponsorship for these positions.,,,0,0
0,Â ,,,0,0
0,Why American Express?,,,0,0
0,Thereâ€™s a difference between having a job and making a difference.,,,0,0
0,,,,0,0
0,American Express has been making a difference in peopleâ€™s lives for over 160 years,granting access,tools,0,0
0,,,,0,0
0,Weâ€™ve also made a difference in the lives of our people,and helping them with what they need to succeed and thrive. WeÂ have their backs as they grow their skills,conquer new challenges,0,0
0,,,,0,0
0,Because we believe that the best way to back our customers is to back our people.,,,0,0
0,,,,0,0
0,The powerful backing of American Express.,,,0,0
0,Donâ€™t make a difference without it.,,,0,0
0,Donâ€™t live life without it.ReqID: 18018409Schedule (Full-Time/Part-Time): Full-timeDate Posted: Feb 7," 3:18:41 PM""	QA Engineer	https://jobs.americanexpress.com/jobs/18018409?lang=en-us&previousLocale=en-US",,0,0
0,"American Express	""",,,0,0
0,,,,0,0
0,Be a driving force behind why Cardmembers DO BUSINESS with American Express,,,0,0
0,Â ,,,0,0
0,At American Express Global Commercial Services we have a passion for businessÂ  - from the small business owner toÂ employees and executives of global corporations.Â  ,,,0,0
0,Â ,,,0,0
0,We are constantly innovating to reinforce and deepen our relationships with them.Â  As Manager/Sr. Â Manager â€“Commercial Rewards & Benefits,,,0,0
0,Â ,,,0,0
0,As a member of the Product Management team,,,0,0
0,Â ,,,0,0
0,This position requires a unique blend of business and technical savvy,,,0,0
0,Â ,,,0,0
0,Specific role responsibilities include: ,,,0,0
0,Â ,,,0,0
0,â€¢Â Product ownership for Membership Rewards & Corporate Membership Rewards programs and commercial benefits roadmap,,,0,0
0,Â ,,,0,0
0,â€¢Â Partner in leading the evaluation of product line strategy,pricing and messaging hierarchy across the Blue Box and with external partners Qualifications,,0,0
0,Qualifications ,,,0,0
0,Â ,,,0,0
0,â€¢ Strategic thinker with a strong passion for understanding and solving customersâ€™ needs ,,,0,0
0,â€¢Â Strong relationship management,,,0,0
0,â€¢Â Demonstrated oral and written communication skills ,,,0,0
0,â€¢Â Ability to analyze diverse data sets including key performance metrics,,,0,0
0,â€¢Â Development of business reviews and marketing plans including interpretation of complex data in order to develop compelling business cases ,,,0,0
0,â€¢Â Proven ability to take initiative and champion a project from conception through to implementation and evaluation. This will include: ,,,0,0
0,â€¢Â Ability to manage multiple complex projects simultaneously ,,,0,0
0,â€¢Â Ability to organize teams to meet deadlines ,,,0,0
0,â€¢Â Prioritized and organized approach to workload ,,,0,0
0,â€¢Â People leader with an ability to inspire,,,0,0
0,â€¢Â Undergraduate university degree required (MBA or MA specializing in Marketing,,,0,0
0,â€¢Â External partnership or business development experience is an assetReqID: 18017244Schedule (Full-Time/Part-Time): Full-timeDate Posted: Feb 7," 2:56:54 PM""	""Manager/Senior Manager"," Commercial Rewards & Benefits""	https://jobs.americanexpress.com/jobs/18017244?lang=en-us&previousLocale=en-US",0,0
0,"American Express	""Why American Express?Â Thereâ€™s a difference between having a job and making a difference.Â American Express has been making a difference in peopleâ€™s lives for over 160 years backing them in moments big and small",tools,and resources to take on their biggest challenges and reap the greatest rewards.Â Weâ€™ve also made a difference in the lives of our people,0,0
0,QualificationsQualificationsÂ Bachelorâ€™s Degree in statistics,business administration or equivalent experience in similar field of study is preferredMore than 2 years of relevant experience in fraud risk management at a financial institutionFlexibility and adaptability to work within tight deadlines and changing prioritiesStrong analytical,and problem-solving skills â€“ must have the ability to compile,0,0
0,ReqID: 19002373Schedule (Full-Time/Part-Time): Full-timeDate Posted: Feb 7," 2:20:06 PM""	Frauds Prevencion Specialist	https://jobs.americanexpress.com/jobs/19002373?lang=en-us&previousLocale=en-US",,0,0
0,"American Express	""Do you want to play a key role in transforming the commercial payments data team at Amex into a world class enterprise data engineering team? Do you enjoy thinking big while diving deep into the details of data science and machine learning? Are you ready to apply the transformative effect of data and technology to drive business results and improve customer experience?Â We are looking for aÂ Director of Data Science to lead the Artificial Intelligence and Machine Learning Center of ExcellenceÂ (AI & ML CoE) for Global Commercial Payments at American Express.Â As a seasoned leader",matching,spend analytics,0,0
0,Bachelor,or PHD,in Computer Science,0,0
0,"American Express	""Asesor de Ventas Face to Face",,,0,0
0,DescripciÃ³n,,,0,0
0,El Asesor de Ventas en American Express tendrÃ¡ como responsabilidad principal la venta de tarjetas de CrÃ©dito y Servicio a nuevos clientes,mediante una efectiva perfilaciÃ³n de clientes con alto poder adquisitivo,y construyendo con ellos relaciones a largo plazo a travÃ©s de un seguimiento postventa.,0,0
0,Responsabilidades,,,0,0
0,Realizar la venta directa de tarjetas de crÃ©dito y servicio existentes en nuestro portafolio de manera mensual,y lograr una facturaciÃ³n por tarjeta de acuerdo a lo establecido por el canal,dando seguimiento post-venta.,0,0
0,Â ,,,0,0
0,QualificationsRequisitos,,,0,0
0,,,,0,0
0,Experiencia actual mÃ­nima de 1 aÃ±o como Asesor de Ventas presencial en productos o servicios (venta en mÃ³dulos y venta en citas).,,,0,0
0,Preferentemente con experiencia en el sector financiero (Tarjetas de CrÃ©dito,Seguros),sector telecomunicaciones,0,0
0,Disponibilidad de horario.,,,0,0
0,Deseable tener cartera de clientes.,,,0,0
0,Excelente presentaciÃ³n.,,,0,0
0,Ambicioso y perseverante. ,,,0,0
0,Deseable tener automÃ³vil.,,,0,0
0,Â ,,,0,0
0,Competencias requeridas,,,0,0
0,,,,0,0
0,TÃ©cnicas de Venta y Habilidades Comerciales.,,,0,0
0,ComunicaciÃ³n efectiva (verbal y escrita).,,,0,0
0,SoluciÃ³n de problemas.,,,0,0
0,ConstrucciÃ³n de relaciones.,,,0,0
0,Enfoque a resultados.,,,0,0
0,Tolerancia a la frustraciÃ³n.,,,0,0
0,Manejo del estrÃ©s.,,,0,0
0,Adaptabilidad al cambio.,,,0,0
0,Enfoque al cliente.,,,0,0
0,Proactivo.,,,0,0
0,Manejo de objeciones,,,0,0
0,Trabajo en equipo,,,0,0
0,Extrovertido,,,0,0
0,Â ,,,0,0
0,EducaciÃ³n,,,0,0
0,,,,0,0
0,Estudios mÃ­nimos de preparatoria.,,,0,0
0,Manejo bÃ¡sico de Microsoft Office (Word,,,0,0
0,Manejo de Microsoft Outlook.,,,0,0
0,Entendimiento bÃ¡sico del idioma inglÃ©s.ReqID: 19002558Schedule (Full-Time/Part-Time): Full-timeDate Posted: Feb 7," 1:00:50 PM""	EJECUTIVO DE VENTA	https://jobs.americanexpress.com/jobs/19002558?lang=en-us&previousLocale=en-US",,0,0
0,"American Express	""This is a Band 28 requisition.Why American Express?Thereâ€™s a difference between having a job and making a difference.American Express has been making a difference in peopleâ€™s lives for over 160 years",granting access,tools,0,0
0,"American Express	""",,,0,0
0,Job Description,,,0,0
0,The Global Consumer Services Technologies (GCST) team is responsible for implementing and supporting systems for the consumer and commercial card businesses in the US. A substantial program of work is underway within GCST to create products for US and international consumers,,,0,0
0,Â ,,,0,0
0,We are seeking an experienced Technical Project Manager with a strong technology background to join our team in New York. We are that rare employer youâ€™ve been seeking - a financial services company with growth,and a lively culture enriched with Amex Blue Box values. As a Technical Project Manager,weâ€™ll put your leadership skills to work helping individuals and teams accelerate delivery and speed to market our unique card products and services by understanding,0,0
0,Â ,,,0,0
0,This Technical Project Manager is responsible for planning,and coordinating strategic new product launches/initiatives within our Global Consumer Services Technology from definition through implementation,and has the following responsibilities:Â ,0,0
0,,,,0,0
0,Manages integrated teams to deliver technology solutions in support of key product initiatives by working closely with product managers,architects,engineers,0,0
0,Works within and across business units to prioritize,and execute the development schedule for major product releases,,0,0
0,Manages and tracks status,and other KPIs in relation to the plan and published progress reports,,0,0
0,Assigns development resources to activities and monitors progress,,,0,0
0,Maintains dependency plan between planned sprints/work-streams across American Express Technologies (AET) development teams,external partners and third parties,,0,0
